siruta,parent_siruta,postal_code,type,name
8201,8158,517789,sat,INOC
8210,8158,517791,sat,MAHACENI
8229,10,0,comuna,VADU MOTILOR
8238,8229,517795,sat,VADU MOTILOR
8247,8229,517796,sat,BODESTI
8256,8229,517797,sat,BURZESTI
8265,8229,517798,sat,DEALU FRUMOS
8274,8229,517799,sat,LAZESTI
8283,8229,517801,sat,NECSESTI
8292,8229,517802,sat,PODURI-BRICESTI
8309,8229,517803,sat,POPESTII DE JOS
8318,8229,517804,sat,POPESTII DE SUS
8327,8229,517806,sat,TOMUTESTI
8336,8229,517807,sat,TOTESTI
8345,8229,517808,sat,VALTORI
8354,10,0,comuna,VALEA LUNGA
8363,8354,517815,sat,VALEA LUNGA
8372,8354,517816,sat,FAGET
8381,8354,517817,sat,GLOGOVET
8390,8354,517818,sat,LODROMAN
8407,8354,517819,sat,LUNCA
8416,8354,517821,sat,TAUNI
8425,10,0,comuna,VIDRA
8434,8425,517825,sat,VIDRA
8443,8425,517826,sat,BAI
8452,8425,517827,sat,BOBARESTI
8461,8425,517828,sat,BOGDANESTI
8470,8425,517829,sat,BORDESTII POIENI
8489,8425,517831,sat,CULDESTI
8498,8425,517832,sat,DEALU GOIESTI
8504,8425,517833,sat,DOS
8513,8425,517834,sat,DOSU LUNCII
8522,8425,517836,sat,DOSU VASESTI
8531,8425,517837,sat,DRAGOIESTI-LUNCA
8540,8425,517838,sat,FICARESTI
8559,8425,517839,sat,GLIGORESTI
8568,8425,517841,sat,GOIESTI
8577,8425,517842,sat,HAIDUCESTI
8586,8425,517843,sat,HARASTI
8595,8425,517844,sat,HOANCA
8602,8425,517846,sat,JEFLESTI
8611,8425,517847,sat,LUNCA
8620,8425,517848,sat,LUNCA BISERICII
8639,8425,517852,sat,LUNCA DE JOS
8648,8425,517849,sat,LUNCA GOIESTI
8657,8425,517851,sat,LUNCA VESESTI
8666,8425,517853,sat,MODOLESTI
8675,8425,517854,sat,NEMESI
8684,8425,517856,sat,OIDESTI
8693,8425,517857,sat,PITARCESTI
8700,8425,517858,sat,PLESCUTA
8719,8425,517859,sat,POIENI
8728,8425,517861,sat,PONOREL
8737,8425,517862,sat,PUIULETESTI
8746,8425,517863,sat,RUNC
8755,8425,517864,sat,SEGAJ
8764,8425,517866,sat,URDES
8773,8425,517867,sat,VALEA MORII
8782,8425,517868,sat,VASESTI
8791,8425,517869,sat,VALCANEASA
8808,8425,517871,sat,VALCESTI
8817,8425,517872,sat,VARTANESTI
8826,10,0,comuna,VINTU DE JOS
8835,8826,517875,sat,VINTU DE JOS
8844,8826,517877,sat,CIOCASU
8853,8826,517876,sat,CAMPU GOBLII
8862,8826,517878,sat,CRISENI
8871,8826,517879,sat,DEALU FERULUI
8880,8826,517881,sat,GURA CUTULUI
8899,8826,517882,sat,HATEGANA
8906,8826,517883,sat,INURI
8915,8826,517884,sat,LAZ
8924,8826,517886,sat,MATACINA
8933,8826,517887,sat,MERETEU
8942,8826,517888,sat,PARAU LUI MIHAI
8951,8826,517889,sat,POIENITA
8960,8826,517891,sat,STAUINI
8979,8826,517892,sat,VALEA GOBLII
8988,8826,517894,sat,VALEA LUI MIHAI
8997,8826,517893,sat,VALEA VINTULUI
9002,8826,517896,sat,VURPAR
29,1,0,judet,ARAD
9262,29,0,municipiu,ARAD
9271,9262,0,localitate,ARAD
9459,29,0,oras,CHISINEU-CRIS
9468,9459,315100,localitate,CHISINEU-CRIS
9477,9459,315101,sat,NADAB
9495,29,0,oras,CURTICI
9501,9495,315200,localitate,CURTICI
9538,29,0,oras,INEU
9547,9538,315300,localitate,INEU
9556,9538,315301,sat,MOCREA
9574,29,0,oras,LIPOVA
9583,9574,315400,localitate,LIPOVA
9592,9574,315401,localitate,RADNA
9609,9574,315402,localitate,SOIMOS
9627,29,0,oras,NADLAC
9636,9627,315500,localitate,NADLAC
11584,29,0,oras,PECICA
11593,11584,317235,localitate,PECICA
11600,11584,317236,sat,BODROGU VECHI
11619,11584,317237,sat,SEDERHAT
11628,11584,317238,sat,TURNU
9654,29,0,oras,PANCOTA
9663,9654,315600,localitate,PANCOTA
9672,9654,315601,sat,MADERAT
12091,29,0,oras,SANTANA
12108,12091,317280,localitate,SANTANA
12117,12091,317281,localitate,CAPORAL ALEXA
9690,29,0,oras,SEBIS
9707,9690,315700,localitate,SEBIS
9716,9690,315701,sat,DONCENI
9725,9690,315702,sat,PRUNISOR
9734,9690,315703,sat,SALAJENI
9743,29,0,comuna,ALMAS
9752,9743,317005,sat,ALMAS
9761,9743,317006,sat,CIL
9770,9743,317007,sat,JOIA MARE
9789,9743,317008,sat,RADESTI
9798,29,0,comuna,APATEU
9805,9798,317010,sat,APATEU
9814,9798,317011,sat,BERECHIU
9823,9798,317012,sat,MOTIORI
9832,29,0,comuna,ARCHIS
9841,9832,317015,sat,ARCHIS
9850,9832,317016,sat,BARZESTI
9869,9832,317017,sat,GROSENI
9878,9832,317018,sat,NERMIS
9887,29,0,comuna,BATA
9896,9887,317020,sat,BATA
9903,9887,317021,sat,BACAU DE MIJLOC
9912,9887,317022,sat,BULCI
9921,9887,317023,sat,TELA
9930,29,0,comuna,BELIU
9949,9930,317040,sat,BELIU
9958,9930,317041,sat,BENESTI
9967,9930,317042,sat,BOCHIA
9985,9930,317043,sat,SECACI
9994,9930,317044,sat,TAGADAU
9976,9930,317046,sat,VASILE GOLDIS
10006,29,0,comuna,BIRCHIS
10015,10006,317050,sat,BIRCHIS
10024,10006,317051,sat,CAPALNAS
10033,10006,317052,sat,OSTROV
10042,10006,317053,sat,VIRISMORT
10051,29,0,comuna,BARSA
10060,10051,317025,sat,BARSA
10079,10051,317026,sat,ALDESTI
10088,10051,317027,sat,HODIS
10097,10051,317028,sat,VOIVODENI
10104,29,0,comuna,BARZAVA
10113,10104,317030,sat,BARZAVA
10122,10104,317031,sat,BATUTA
10131,10104,317032,sat,CAPRUTA
10140,10104,317033,sat,DUMBRAVITA
10159,10104,317034,sat,GROSII NOI
10168,10104,317036,sat,LALASINT
10177,10104,317037,sat,MONOROSTIA
10186,10104,317038,sat,SLATINA DE MURES
10195,29,0,comuna,BOCSIG
10202,10195,317055,sat,BOCSIG
10211,10195,317056,sat,MANERAU
10220,10195,317057,sat,RAPSIG
10239,29,0,comuna,BRAZII
10248,10239,317060,sat,BRAZII
10257,10239,317061,sat,BUCEAVA-SOIMUS
10266,10239,317062,sat,IACOBINI
10275,10239,317063,sat,MADRIGESTI
10284,10239,317064,sat,SECAS
10293,29,0,comuna,BUTENI
10300,10293,317065,sat,BUTENI
10319,10293,317066,sat,BERINDIA
10328,10293,317067,sat,CUIED
10337,10293,317068,sat,PAULIAN
10346,29,0,comuna,CARAND
10355,10346,317070,sat,CARAND
10364,10346,317071,sat,SELISTEA
10373,29,0,comuna,CERMEI
10382,10373,317075,sat,CERMEI
10391,10373,317076,sat,AVRAM IANCU
10408,10373,317077,sat,SOMOSCHES
10417,29,0,comuna,CHISINDIA
10426,10417,317080,sat,CHISINDIA
10435,10417,317081,sat,PAIUSENI
10444,10417,317082,sat,VASOAIA
10453,29,0,comuna,CONOP
10462,10453,317085,sat,CONOP
10471,10453,317086,sat,BELOTINT
10480,10453,317087,sat,CHELMAC
10499,10453,317088,sat,MILOVA
10505,10453,317089,sat,ODVOS
10514,29,0,comuna,COVASINT
10523,10514,317090,sat,COVASINT
10532,29,0,comuna,CRAIVA
10541,10532,317095,sat,CRAIVA
10550,10532,317096,sat,CHISLACA
10569,10532,317097,sat,CIUNTESTI
10578,10532,317098,sat,COROI
10587,10532,317099,sat,MARAUS
10596,10532,317101,sat,ROGOZ DE BELIU
10603,10532,317102,sat,STOINESTI
10612,10532,317103,sat,SUSAG
10621,10532,317104,sat,SIAD
10630,10532,317106,sat,TALMACI
10649,29,0,comuna,DEZNA
10658,10649,317110,sat,DEZNA
10667,10649,317111,sat,BUHANI
10676,10649,317112,sat,LAZ
10685,10649,317113,sat,NEAGRA
10694,10649,317114,sat,SLATINA DE CRIS
10701,29,0,comuna,DIECI
10710,10701,317115,sat,DIECI
10729,10701,317116,sat,COCIUBA
10738,10701,317117,sat,CROCNA
10747,10701,317118,sat,REVETIS
10756,10701,317119,sat,ROSIA
12912,29,0,comuna,DOROBANTI
9510,12912,315201,sat,DOROBANTI
9280,29,0,comuna,FANTANELE
9299,9280,317120,sat,FANTANELE
9324,9280,317123,sat,TISA NOUA
10827,29,0,comuna,FELNAC
10836,10827,317125,sat,FELNAC
10854,10827,317127,sat,CALUGARENI
12920,29,0,comuna,FRUMUSENI
9315,12920,317122,sat,FRUMUSENI
9306,12920,317121,sat,ALUNIS
10872,29,0,comuna,GHIOROC
10881,10872,317135,sat,GHIOROC
10890,10872,317136,sat,CUVIN
10907,10872,317137,sat,MINIS
10916,29,0,comuna,GRANICERI
10925,10916,317140,sat,GRANICERI
10934,10916,317141,sat,SICLAU
10943,29,0,comuna,GURAHONT
10952,10943,317145,sat,GURAHONT
10961,10943,317146,sat,BONTESTI
10970,10943,317147,sat,DULCELE
10989,10943,317148,sat,FENIS
10998,10943,317149,sat,HONTISOR
11003,10943,317151,sat,IOSAS
11012,10943,317152,sat,MUSTESTI
11021,10943,317153,sat,PESCARI
11030,10943,317154,sat,VALEA MARE
11049,10943,317156,sat,ZIMBRU
11058,29,0,comuna,HALMAGIU
11067,11058,317160,sat,HALMAGIU
11076,11058,317161,sat,BANESTI
11085,11058,317162,sat,BODESTI
11094,11058,317163,sat,BRUSTURI
11101,11058,317164,sat,CRISTESTI
11110,11058,317166,sat,IONESTI
11129,11058,317167,sat,LEASA
11138,11058,317168,sat,LESTIOARA
11147,11058,317169,sat,POIENARI
11156,11058,317171,sat,TISA
11165,11058,317172,sat,TARMURE
11174,29,0,comuna,HALMAGEL
11183,11174,317180,sat,HALMAGEL
11192,11174,317181,sat,LUNCSOARA
11209,11174,317182,sat,SARBI
11218,11174,317183,sat,TARNAVITA
11227,11174,317184,sat,TOHESTI
11236,29,0,comuna,HASMAS
11245,11236,317185,sat,HASMAS
11254,11236,317186,sat,AGRISU MIC
11263,11236,317187,sat,BOTFEI
11272,11236,317188,sat,CLIT
11281,11236,317189,sat,COMANESTI
11290,11236,317191,sat,URVISU DE BELIU
11307,29,0,comuna,IGNESTI
11316,11307,317195,sat,IGNESTI
11325,11307,317196,sat,MINEAD
11334,11307,317197,sat,NADALBESTI
11343,11307,317198,sat,SUSANI
11352,29,0,comuna,IRATOSU
11361,11352,317200,sat,IRATOSU
11370,11352,317201,sat,VARIASU MARE
11389,11352,317202,sat,VARIASU MIC
9333,29,0,comuna,LIVADA
9342,9333,317205,sat,LIVADA
9351,9333,317206,sat,SANLEANI
11398,29,0,comuna,MACEA
11405,11398,317210,sat,MACEA
11414,11398,317211,sat,SANMARTIN
11423,29,0,comuna,MISCA
11432,11423,317215,sat,MISCA
11441,11423,317216,sat,SATU NOU
11450,11423,317217,sat,VANATORI
11469,11423,317218,sat,ZERINDU MIC
11478,29,0,comuna,MONEASA
11487,11478,317220,sat,MONEASA
11496,11478,317221,sat,RANUSA
11502,29,0,comuna,OLARI
11511,11502,317225,sat,OLARI
11520,11502,317226,sat,SINTEA MICA
11539,29,0,comuna,PAULIS
11548,11539,317230,sat,PAULIS
11557,11539,317231,sat,BARATCA
11566,11539,317232,sat,CLADOVA
11575,11539,317233,sat,SAMBATENI
11637,29,0,comuna,PEREGU MARE
11646,11637,317240,sat,PEREGU MARE
11655,11637,317241,sat,PEREGU MIC
11664,29,0,comuna,PETRIS
11673,11664,317245,sat,PETRIS
11682,11664,317246,sat,CORBESTI
11691,11664,317247,sat,ILTEU
11708,11664,317248,sat,OBARSIA
11717,11664,317249,sat,ROSIA NOUA
11726,11664,317251,sat,SELISTE
11735,29,0,comuna,PILU
11744,11735,317255,sat,PILU
11753,11735,317256,sat,VARSAND
11762,29,0,comuna,PLESCUTA
11771,11762,317260,sat,PLESCUTA
11780,11762,317261,sat,ACIUTA
11799,11762,317262,sat,BUDESTI
11806,11762,317263,sat,DUMBRAVA
11815,11762,317264,sat,GURA VAII
11824,11762,317266,sat,ROSTOCI
11833,11762,317267,sat,TALAGIU
11842,29,0,comuna,SAVARSIN
11851,11842,317270,sat,SAVARSIN
11860,11842,317271,sat,CAPRIOARA
11879,11842,317272,sat,CUIAS
11888,11842,317273,sat,HALALIS
11897,11842,317274,sat,PARNESTI
11904,11842,317276,sat,TEMESESTI
11913,11842,317277,sat,TOC
11922,11842,317278,sat,TROAS
11931,11842,317279,sat,VALEA MARE
11940,29,0,comuna,SECUSIGIU
11959,11940,317285,sat,SECUSIGIU
11968,11940,317286,sat,MUNAR
11977,11940,317287,sat,SATU MARE
11986,11940,317288,sat,SANPETRU GERMAN
11995,29,0,comuna,SELEUS
12000,11995,317290,sat,SELEUS
12019,11995,317291,sat,IERMATA
12028,11995,317292,sat,MORODA
12037,29,0,comuna,SEMLAC
12046,12037,317295,sat,SEMLAC
12055,29,0,comuna,SINTEA MARE
12064,12055,317300,sat,SINTEA MARE
12073,12055,317301,sat,ADEA
12082,12055,317302,sat,TIPAR
12126,29,0,comuna,SOCODOR
12135,12126,317305,sat,SOCODOR
12144,29,0,comuna,SAGU
12153,12144,317310,sat,SAGU
12162,12144,317311,sat,CRUCENI
12171,12144,317312,sat,FIRITEAZ
12180,12144,317313,sat,FISCUT
12199,12144,317314,sat,HUNEDOARA TIMISANA
12206,29,0,comuna,SEITIN
12215,12206,317315,sat,SEITIN
12224,29,0,comuna,SEPREUS
12233,12224,317230,sat,SEPREUS
12242,29,0,comuna,SICULA
12251,12242,317325,sat,SICULA
12260,12242,317326,sat,CHERELUS
12279,12242,317327,sat,GURBA
12288,29,0,comuna,SILINDIA
12297,12288,317330,sat,SILINDIA
12304,12288,317331,sat,CAMNA
12313,12288,317332,sat,IERCOSENI
12322,12288,317333,sat,LUGUZAU
12331,12288,317334,sat,SATU MIC
12340,29,0,comuna,SIMAND
12359,12340,317335,sat,SIMAND
12368,29,0,comuna,SIRIA
12377,12368,317340,sat,SIRIA
12386,12368,317341,sat,GALSA
12395,12368,317342,sat,MASCA
12402,29,0,comuna,SISTAROVAT
12411,12402,317345,sat,SISTAROVAT
12420,12402,317346,sat,CUVESDIA
12439,12402,317347,sat,LABASINT
12448,12402,317348,sat,VARNITA
9360,29,0,comuna,SOFRONEA
9379,9360,317350,sat,SOFRONEA
9388,9360,317351,sat,SANPAUL
12457,29,0,comuna,TAUT
12466,12457,317355,sat,TAUT
12475,12457,317356,sat,MINISEL
12484,12457,317357,sat,MINISU DE SUS
12493,12457,317358,sat,NADAS
12509,29,0,comuna,TARNOVA
12518,12509,317360,sat,TARNOVA
12527,12509,317365,sat,AGRISU MARE
12536,12509,317361,sat,ARANEAG
12545,12509,317362,sat,CHIER
12554,12509,317363,sat,DRAUT
12563,12509,317364,sat,DUD
10765,29,0,comuna,USUSAU
10809,10765,317375,sat,USUSAU
10783,10765,317376,sat,BRUZNIC
10774,10765,317377,sat,DORGOS
10792,10765,317378,sat,PATARS
10818,10765,317379,sat,ZABALT
12572,29,0,comuna,VARADIA DE MURES
12581,12572,317380,sat,VARADIA DE MURES
12590,12572,317381,sat,BAIA
12607,12572,317382,sat,JULITA
12616,12572,317383,sat,LUPESTI
12625,12572,317384,sat,NICOLAE BALCESCU
12634,12572,317386,sat,STEJAR
12643,29,0,comuna,VINGA
12652,12643,317400,sat,VINGA
12661,12643,317401,sat,MAILAT
12670,12643,317402,sat,MANASTUR
12689,29,0,comuna,VARFURILE
12698,12689,317390,sat,VARFURILE
12705,12689,317391,sat,AVRAM IANCU
12714,12689,317392,sat,GROSI
12723,12689,317393,sat,LAZURI
12732,12689,317394,sat,MAGULICEA
12741,12689,317396,sat,MERMESTI
12750,12689,317397,sat,POIANA
12769,12689,317398,sat,VIDRA
9397,29,0,comuna,VLADIMIRESCU
9404,9397,317405,sat,VLADIMIRESCU
9413,9397,317406,sat,CICIR
9422,9397,317407,sat,HORIA
9431,9397,317408,sat,MANDRULOC
12778,29,0,comuna,ZABRANI
12787,12778,317410,sat,ZABRANI
12796,12778,317411,sat,CHESINT
12803,12778,317412,sat,NEUDORF
12938,29,0,comuna,ZADARENI
10863,12938,317130,sat,ZADARENI
10845,12938,317126,sat,BODROGU NOU
12812,29,0,comuna,ZARAND
12821,12812,317415,sat,ZARAND
12830,12812,317416,sat,CINTEI
12849,29,0,comuna,ZERIND
12858,12849,317420,sat,ZERIND
12867,12849,317421,sat,IERMATA NEAGRA
12876,29,0,comuna,ZIMANDU NOU
12885,12876,317425,sat,ZIMANDU NOU
12894,12876,317426,sat,ANDREI SAGUNA
12901,12876,317427,sat,ZIMANDCUZ
38,1,0,judet,ARGES
13169,38,0,municipiu,PITESTI
13178,13169,0,localitate,PITESTI
13490,38,0,municipiu,CAMPULUNG
13506,13490,115100,localitate,CAMPULUNG
13515,13490,115101,localitate,VALEA RUMANESTILOR
13622,38,0,municipiu,CURTEA DE ARGES
13631,13622,115300,localitate,CURTEA DE ARGES
13640,13622,115301,localitate,NOAPTES
13668,38,0,oras,COSTESTI
13677,13668,115200,localitate,COSTESTI
13686,13668,115201,sat,BROSTENI
13695,13668,115202,sat,LACENI
13702,13668,115203,sat,PARVU ROSU
13711,13668,115204,sat,PODU BROSTENI
13720,13668,115205,sat,SMEI
13739,13668,115206,sat,STARCI
13301,38,0,oras,MIOVENI
13310,13301,115400,localitate,MIOVENI
13329,13301,115401,sat,CLUCEREASA
13338,13301,115402,sat,COLIBASI
13347,13301,115403,sat,FAGETU
13356,13301,115404,sat,RACOVITA
13392,38,0,oras,STEFANESTI
13409,13392,117715,localitate,STEFANESTI
13418,13392,117716,sat,ENCULESTI
13427,13392,117717,sat,GOLESTI
13436,13392,117718,sat,IZVORANI
13445,13392,117719,sat,STEFANESTII NOI
13454,13392,117721,sat,VALEA MARE-PODGORIA
13463,13392,117722,sat,VIISOARA
13472,13392,117723,sat,ZAVOI
13757,38,0,oras,TOPOLOVENI
13766,13757,115500,localitate,TOPOLOVENI
13775,13757,115501,sat,BOTARCANI
13784,13757,115502,sat,CRINTESTI
13793,13757,115503,sat,GORANESTI
13800,13757,115504,sat,TIGANESTI
13819,38,0,comuna,ALBESTII DE ARGES
13828,13819,117010,sat,ALBESTII PAMANTENI
13837,13819,117006,sat,ALBESTII UNGURENI
13846,13819,117007,sat,BRATESTI
13855,13819,117008,sat,DOBLEA
13864,13819,117009,sat,DOBROTU
13873,13819,117011,sat,DUMIRESTI
13882,13819,110712,sat,FLORIENI
13891,38,0,comuna,ALBESTII DE MUSCEL
13917,13891,117026,sat,ALBESTI
13926,13891,117028,sat,CANDESTI
13935,38,0,comuna,ALBOTA
13944,13935,117030,sat,ALBOTA
13953,13935,117031,sat,CERBU
13962,13935,117032,sat,FRATESTI
13971,13935,117033,sat,GURA VAII
13980,13935,117034,sat,MARES
13999,38,0,comuna,ANINOASA
14003,13999,117035,sat,ANINOASA
14012,13999,117036,sat,BROSTENI
14021,13999,117037,sat,SLANIC
14030,13999,117038,sat,VALEA SILISTII
14049,38,0,comuna,AREFU
14058,14049,117041,sat,CAPATANENII PAMANTENI
14067,14049,117040,sat,AREFU
14076,14049,117042,sat,CAPATANENII UNGURENI
13187,38,0,comuna,BASCOV
13196,13187,117045,sat,BASCOV
13203,13187,117046,sat,BRAILENI
13212,13187,117047,sat,GLAMBOCU
13221,13187,117048,sat,MICA
13230,13187,117049,sat,PRISLOPU MIC
13249,13187,117051,sat,SCHIAU
13258,13187,117052,sat,UIASCA
13267,13187,117053,sat,VALEA URSULUI
14085,38,0,comuna,BABANA
14094,14085,117055,sat,BABANA
14101,14085,117056,sat,BAJANESTI
14110,14085,117057,sat,CIOBANESTI
14129,14085,117058,sat,COTMENITA
14138,14085,117059,sat,GROSI
14147,14085,117061,sat,LUPUENI
14156,14085,117062,sat,SLATIOARELE
14165,38,0,comuna,BAICULESTI
14174,14165,117065,sat,BAICULESTI
14183,14165,117066,sat,ALUNISU
14192,14165,117067,sat,ANGHINESTI
14209,14165,117068,sat,ARGESANI
14218,14165,117069,sat,MANICESTI
14227,14165,117071,sat,STEJARI
14236,14165,117072,sat,TUTANA
14245,14165,117073,sat,VALEA BRAZILOR
14254,14165,117074,sat,VALEA LUI ENACHE
14263,14165,117076,sat,ZIGONENI
14272,38,0,comuna,BALILESTI
14281,14272,117080,sat,BALILESTI
14290,14272,117081,sat,BAJESTI
14307,14272,117082,sat,GOLESTI
14316,14272,117083,sat,POIENITA
14325,14272,117084,sat,PRIBOAIA
14334,14272,117086,sat,ULITA
14343,14272,117087,sat,VALEA MARE-BRATIA
14352,38,0,comuna,BELETI-NEGRESTI
14361,14352,117114,sat,ZGRIPCESTI
14370,14352,117111,sat,BELETI
14389,14352,117112,sat,LENTEA
14398,14352,117113,sat,NEGRESTI
14405,38,0,comuna,BEREVOESTI
14414,14405,117115,sat,BEREVOESTI
14423,14405,117116,sat,BRATIA
14432,14405,117117,sat,GAMACESTI
14441,14405,117118,sat,OTELU
14450,38,0,comuna,BARLA
14469,14450,117090,sat,BARLA
14478,14450,117091,sat,AFRIMESTI
14487,14450,117092,sat,BADESTI
14496,14450,117093,sat,BRABETI
14502,14450,117094,sat,CIOCESTI
14511,14450,117096,sat,MALU
14520,14450,117097,sat,MANDRA
14539,14450,117098,sat,MOZACENII-VALE
14548,14450,117099,sat,PODISORU
14557,14450,117101,sat,SELAREASCA
14566,14450,117102,sat,URLUENI
14575,14450,117103,sat,ZUVELCATI
14584,38,0,comuna,BOGATI
14593,14584,117120,sat,BOGATI
14600,14584,117121,sat,BARLOI
14619,14584,117122,sat,BUJOI
14628,14584,117123,sat,CHITESTI
14637,14584,117124,sat,DUMBRAVA
14646,14584,117126,sat,GLAMBOCEL
14655,14584,117127,sat,GLAMBOCELU
14664,14584,117128,sat,SUSENI
14673,38,0,comuna,BOTENI
14682,14673,117130,sat,BOTENI
14691,14673,117131,sat,BALABANI
14708,14673,117132,sat,LUNCA
14717,14673,117133,sat,MUSCEL
14726,38,0,comuna,BOTESTI
14735,14726,117135,sat,BOTESTI
14744,14726,117136,sat,MOSTENI-GRECI
13276,38,0,comuna,BRADU
13285,13276,117140,sat,BRADU
13294,13276,117141,sat,GEAMANA
14753,38,0,comuna,BRADULET
14762,14753,117145,sat,BRADULET
14771,14753,117146,sat,ALUNISU
14780,14753,117417,sat,BRADETU
14799,14753,117418,sat,COSACI
14806,14753,117149,sat,GALESU
14815,14753,117151,sat,PIATRA
14824,14753,117152,sat,SLAMNESTI
14833,14753,117153,sat,ULENI
14842,14753,117154,sat,UNGURENI
14851,38,0,comuna,BUDEASA
14860,14851,117156,sat,BUDEASA MARE
14879,14851,117157,sat,BUDEASA MICA
14888,14851,117158,sat,CALOTESTI
14897,14851,117159,sat,GALASESTI
14904,14851,117161,sat,ROGOJINA
14913,14851,117162,sat,VALEA MARULUI
14922,38,0,comuna,BUGHEA DE JOS
14931,14922,117165,sat,BUGHEA DE JOS
20063,38,0,comuna,BUGHEA DE SUS
13908,20063,117027,sat,BUGHEA DE SUS
14940,38,0,comuna,BUZOESTI
14959,14940,117182,sat,VULPESTI
14968,14940,117171,sat,BUJORENI
14977,14940,117170,sat,BUZOESTI
14986,14940,117172,sat,CORNATEL
14995,14940,117173,sat,CURTEANCA
15000,14940,117174,sat,IONESTI
15019,14940,117176,sat,PODENI
15028,14940,117177,sat,REDEA
15037,14940,117178,sat,SERBOENI
15046,14940,117179,sat,TOMSANCA
15055,14940,117181,sat,VLADUTA
15064,38,0,comuna,CALDARARU
15073,15064,117190,sat,CALDARARU
15082,15064,117191,sat,BURDEA
15091,15064,117192,sat,STRAMBENI
15108,38,0,comuna,CALINESTI
15117,15108,117210,sat,VRANESTI
15126,15108,117195,sat,CALINESTI
15135,15108,117197,sat,CIOCANESTI
15144,15108,117196,sat,CARSTIENI
15153,15108,117198,sat,GLODU
15162,15108,117199,sat,GORGANU
15171,15108,117201,sat,RADU NEGRU
15180,15108,117202,sat,RANCACIOV
15199,15108,117203,sat,UDENI-ZAVOI
15206,15108,117204,sat,URLUCEA
15215,15108,117206,sat,VALEA CORBULUI
15224,15108,117207,sat,VALENI-PODGORIA
15233,38,0,comuna,CATEASCA
15242,15233,117220,sat,CATEASCA
15251,15233,117221,sat,CATANELE
15260,15233,117222,sat,CIRESU
15279,15233,117223,sat,COSERI
15288,15233,117224,sat,GRUIU
15297,15233,117226,sat,RECEA
15304,15233,117227,sat,SILISTEA
15313,38,0,comuna,CEPARI
15322,15313,117232,sat,CEPARII PAMANTENI
15331,15313,117231,sat,CARPENIS
15340,15313,117233,sat,CEPARII UNGURENI
15359,15313,117234,sat,MORASTI
15368,15313,117236,sat,SENDRULESTI
15377,15313,117237,sat,URLUIESTI
15386,15313,117238,sat,VALEA MAGUREI
15395,15313,117239,sat,ZAMFIRESTI
15402,38,0,comuna,CETATENI
15411,15402,117240,sat,CETATENI
15420,15402,117241,sat,LAICAI
15439,15402,117242,sat,VALEA CETATUIA
15448,38,0,comuna,CICANESTI
15457,15448,117245,sat,CICANESTI
15466,15448,117246,sat,BARASTI
15475,15448,117247,sat,MIOARELE
15484,15448,117248,sat,URECHESTI
15493,38,0,comuna,CIOFRANGENI
15509,15493,117250,sat,CIOFRANGENI
15518,15493,117251,sat,BURLUSI
15527,15493,117252,sat,LACURILE
15536,15493,117253,sat,PIATRA
15545,15493,117254,sat,SCHITU-MATEI
15554,38,0,comuna,CIOMAGESTI
15563,15554,117264,sat,RADUTESTI
15572,15554,117256,sat,BECULESTI
15581,15554,117257,sat,BRATIA
15590,15554,117255,sat,CIOMAGESTI
15607,15554,117258,sat,CUNGREA
15616,15554,117259,sat,DOGARI
15625,15554,117261,sat,FEDELESOIU
15634,15554,117262,sat,GIUCLANI
15643,15554,117263,sat,PAUNESTI
15652,38,0,comuna,COCU
15661,15652,117272,sat,RACHITELE DE JOS
15670,15652,117266,sat,BARBATESTI
15689,15652,117265,sat,COCU
15698,15652,117267,sat,CRUCISOARA
15705,15652,117268,sat,FACALETESTI
15714,15652,117269,sat,GREABANU
15723,15652,117271,sat,POPESTI
15732,15652,117273,sat,RACHITELE DE SUS
15741,38,0,comuna,CORBENI
15750,15741,117275,sat,CORBENI
15769,15741,117276,sat,BERINDESTI
15778,15741,117277,sat,BUCSENESTI
15787,15741,117278,sat,OESTII PAMANTENI
15796,15741,117279,sat,OESTII UNGURENI
15803,15741,117281,sat,POIENARI
15812,15741,117282,sat,ROTUNDA
15821,15741,117283,sat,TURBUREA
15830,38,0,comuna,CORBI
15849,15830,117285,sat,CORBI
15858,15830,117286,sat,CORBSORI
15867,15830,117287,sat,JGHEABURI
15876,15830,117288,sat,PODURI
15885,15830,117289,sat,POIENAREI
15894,15830,117291,sat,STANESTI
15901,38,0,comuna,COSESTI
15910,15901,117295,sat,COSESTI
15929,15901,117296,sat,JUPANESTI
15938,15901,117297,sat,LAPUSANI
15947,15901,117298,sat,LEICESTI
15956,15901,117299,sat,PACIOIU
15965,15901,117301,sat,PETRESTI
15974,15901,117302,sat,PRISEACA
15983,38,0,comuna,COTMEANA
15992,15983,117305,sat,COTMEANA
16007,15983,117306,sat,BASCOVELE
16016,15983,117307,sat,BUNESTI
16025,15983,117310,sat,COSTESTI
16034,15983,117308,sat,DEALU PADURII
16043,15983,117309,sat,DRAGOLESTI
16052,15983,117311,sat,LINTESTI
16061,15983,117312,sat,NEGESTI
16070,15983,117313,sat,PIELESTI
16089,15983,117314,sat,SANDULESTI
16098,15983,117316,sat,SPIRIDONI
16105,15983,117317,sat,URSOAIA
16114,15983,117318,sat,VARLOVENI
16123,15983,117319,sat,ZAMFIRESTI
16132,38,0,comuna,CUCA
16141,16132,117330,sat,CUCA
16150,16132,117331,sat,BALTATA
